time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-13 00:00:00+00:00,9,8,,
2023-11-14 00:00:00+00:00,6,5,21.0,1.0
2023-11-15 00:00:00+00:00,7,6,1.0,1.0
2023-11-16 00:00:00+00:00,7,6,1.0,1.0
2023-11-17 00:00:00+00:00,8,7,,
2023-11-18 00:00:00+00:00,8,6,1.0,1.0
2023-11-19 00:00:00+00:00,7,6,1.0,1.0
2023-11-20 00:00:00+00:00,7,6,,
2023-11-21 00:00:00+00:00,8,7,3.0,1.0
2023-11-22 00:00:00+00:00,7,5,2.0,1.0
2023-11-23 00:00:00+00:00,8,6,2.0,1.0
2023-11-24 00:00:00+00:00,6,4,3.0,1.0
2023-11-25 00:00:00+00:00,8,5,1.0,1.0
2023-11-26 00:00:00+00:00,9,6,2.0,1.0
