time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-01 00:00:00+00:00,8,6,4.0,4.0
2024-03-02 00:00:00+00:00,7,4,,
2024-03-03 00:00:00+00:00,8,5,11.0,1.0
2024-03-04 00:00:00+00:00,11,8,,
2024-03-05 00:00:00+00:00,7,4,,
2024-03-06 00:00:00+00:00,7,5,8.0,3.0
2024-03-07 00:00:00+00:00,8,6,,
2024-03-08 00:00:00+00:00,8,5,2.0,1.0
2024-03-09 00:00:00+00:00,10,7,,
2024-03-10 00:00:00+00:00,7,5,,
2024-03-11 00:00:00+00:00,8,6,3.0,2.0
2024-03-12 00:00:00+00:00,7,5,7.0,2.0
2024-03-13 00:00:00+00:00,6,4,2.0,1.0
2024-03-14 00:00:00+00:00,5,3,,
