url_path,views_total,views_unique
/nanlabs/automation-seed/issues/20,29,4
/nanlabs/automation-seed,8,6
/nanlabs/automation-seed/issues,6,2
/nanlabs/automation-seed/tree/main/.github/workflows,6,2
/nanlabs/automation-seed/tree/main/.github,5,2
/nanlabs/automation-seed/actions/runs/3865782023,4,2
/nanlabs/automation-seed/blob/main/.github/workflows/pull_request.yml,4,2
/nanlabs/automation-seed/blob/main/.github/workflows/main.yml,2,1
/nanlabs/automation-seed/issues/17,1,1
/nanlabs/automation-seed/pulls,1,1
