time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-08 00:00:00+00:00,6,4,15.0,1.0
2024-05-09 00:00:00+00:00,6,4,5.0,1.0
2024-05-10 00:00:00+00:00,7,5,1.0,1.0
2024-05-11 00:00:00+00:00,9,5,,
2024-05-12 00:00:00+00:00,8,5,10.0,1.0
2024-05-13 00:00:00+00:00,8,5,6.0,2.0
2024-05-14 00:00:00+00:00,8,5,,
2024-05-15 00:00:00+00:00,6,4,13.0,1.0
2024-05-16 00:00:00+00:00,8,5,,
2024-05-17 00:00:00+00:00,8,5,,
2024-05-18 00:00:00+00:00,3,2,,
2024-05-19 00:00:00+00:00,2,2,,
2024-05-20 00:00:00+00:00,1,1,1.0,1.0
2024-05-21 00:00:00+00:00,2,2,,
