url_path,views_total,views_unique
/nanlabs/automation-seed,7,6
/nanlabs/automation-seed/blob/main/TESTS_DESIGN.md,3,1
/nanlabs/automation-seed/blob/main/test/specs/example.e2e.ts,3,1
/nanlabs/automation-seed/issues,3,1
/nanlabs/automation-seed/tree/main/test,3,1
/nanlabs/automation-seed/tree/main/test/pageobjects,3,1
/nanlabs/automation-seed/blob/main/bin/util/opts/example.sh,2,1
/nanlabs/automation-seed/branches,2,1
/nanlabs/automation-seed/tree/main/bin,2,1
/nanlabs/automation-seed/tree/main/bin/util/opts,2,1
