time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-22 00:00:00+00:00,8,6,,
2023-12-23 00:00:00+00:00,8,5,,
2023-12-24 00:00:00+00:00,7,5,,
2023-12-25 00:00:00+00:00,9,7,1.0,1.0
2023-12-26 00:00:00+00:00,8,6,5.0,1.0
2023-12-27 00:00:00+00:00,10,8,3.0,3.0
2023-12-28 00:00:00+00:00,4,2,9.0,1.0
2023-12-29 00:00:00+00:00,17,8,26.0,2.0
2023-12-30 00:00:00+00:00,11,7,22.0,2.0
2023-12-31 00:00:00+00:00,6,4,2.0,1.0
2024-01-01 00:00:00+00:00,7,5,1.0,1.0
2024-01-02 00:00:00+00:00,6,4,3.0,1.0
2024-01-03 00:00:00+00:00,7,5,4.0,2.0
2024-01-04 00:00:00+00:00,5,3,18.0,2.0
