time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-02 00:00:00+00:00,11,2,,
2024-04-03 00:00:00+00:00,10,1,,
2024-04-04 00:00:00+00:00,8,1,,
2024-04-05 00:00:00+00:00,9,1,,
2024-04-06 00:00:00+00:00,8,1,,
2024-04-07 00:00:00+00:00,8,1,,
2024-04-08 00:00:00+00:00,8,1,2.0,2.0
2024-04-09 00:00:00+00:00,8,1,,
2024-04-10 00:00:00+00:00,8,1,,
2024-04-11 00:00:00+00:00,8,1,23.0,5.0
2024-04-12 00:00:00+00:00,10,1,4.0,2.0
2024-04-13 00:00:00+00:00,8,1,,
2024-04-14 00:00:00+00:00,8,1,,
2024-04-15 00:00:00+00:00,11,1,,
