time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-02 00:00:00+00:00,8,1,,
2024-03-03 00:00:00+00:00,8,1,1.0,1.0
2024-03-04 00:00:00+00:00,9,2,24.0,2.0
2024-03-05 00:00:00+00:00,8,1,,
2024-03-06 00:00:00+00:00,8,1,9.0,1.0
2024-03-07 00:00:00+00:00,8,1,,
2024-03-08 00:00:00+00:00,13,3,11.0,2.0
2024-03-09 00:00:00+00:00,8,1,,
2024-03-10 00:00:00+00:00,8,1,,
2024-03-11 00:00:00+00:00,9,2,,
2024-03-12 00:00:00+00:00,8,1,59.0,1.0
2024-03-13 00:00:00+00:00,8,1,4.0,1.0
2024-03-14 00:00:00+00:00,8,1,,
2024-03-15 00:00:00+00:00,10,2,,
