time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-22 00:00:00+00:00,8,1,,
2023-11-23 00:00:00+00:00,8,1,,
2023-11-24 00:00:00+00:00,9,1,,
2023-11-25 00:00:00+00:00,8,1,,
2023-11-26 00:00:00+00:00,8,1,,
2023-11-27 00:00:00+00:00,16,2,2.0,2.0
2023-11-28 00:00:00+00:00,9,2,,
2023-11-29 00:00:00+00:00,8,1,10.0,2.0
2023-11-30 00:00:00+00:00,8,1,,
2023-12-01 00:00:00+00:00,10,2,5.0,1.0
2023-12-02 00:00:00+00:00,8,1,,
2023-12-03 00:00:00+00:00,8,1,,
2023-12-04 00:00:00+00:00,11,4,,
2023-12-05 00:00:00+00:00,8,1,,
