time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-05 00:00:00+00:00,8,1,,
2024-06-06 00:00:00+00:00,8,1,,
2024-06-07 00:00:00+00:00,9,1,,
2024-06-08 00:00:00+00:00,8,1,,
2024-06-09 00:00:00+00:00,8,1,,
2024-06-10 00:00:00+00:00,8,1,,
2024-06-11 00:00:00+00:00,8,1,3.0,1.0
2024-06-12 00:00:00+00:00,8,1,,
2024-06-13 00:00:00+00:00,10,3,,
2024-06-14 00:00:00+00:00,15,2,,
2024-06-15 00:00:00+00:00,8,1,,
2024-06-16 00:00:00+00:00,8,1,,
2024-06-17 00:00:00+00:00,9,2,,
2024-06-18 00:00:00+00:00,8,1,3.0,1.0
