time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-10 00:00:00+00:00,10,2,,
2024-05-11 00:00:00+00:00,8,1,,
2024-05-12 00:00:00+00:00,8,1,1.0,1.0
2024-05-13 00:00:00+00:00,8,1,,
2024-05-14 00:00:00+00:00,8,1,23.0,1.0
2024-05-15 00:00:00+00:00,8,1,,
2024-05-16 00:00:00+00:00,8,1,,
2024-05-17 00:00:00+00:00,9,1,5.0,1.0
2024-05-18 00:00:00+00:00,8,1,,
2024-05-19 00:00:00+00:00,9,2,,
2024-05-20 00:00:00+00:00,8,1,1.0,1.0
2024-05-21 00:00:00+00:00,8,1,,
2024-05-22 00:00:00+00:00,8,1,,
2024-05-23 00:00:00+00:00,8,1,,
