time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-05 00:00:00+00:00,11,2,,
2024-01-06 00:00:00+00:00,8,1,,
2024-01-07 00:00:00+00:00,9,2,,
2024-01-08 00:00:00+00:00,10,2,,
2024-01-09 00:00:00+00:00,8,1,37.0,1.0
2024-01-10 00:00:00+00:00,9,2,8.0,1.0
2024-01-11 00:00:00+00:00,8,1,1.0,1.0
2024-01-12 00:00:00+00:00,10,2,,
2024-01-13 00:00:00+00:00,10,2,,
2024-01-14 00:00:00+00:00,9,2,,
2024-01-15 00:00:00+00:00,23,1,77.0,4.0
2024-01-16 00:00:00+00:00,74,10,68.0,3.0
2024-01-17 00:00:00+00:00,10,3,3.0,3.0
2024-01-18 00:00:00+00:00,8,1,,
