time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-05 00:00:00+00:00,7,2,6.0,3.0
2024-09-06 00:00:00+00:00,7,1,4.0,2.0
2024-09-07 00:00:00+00:00,6,1,8.0,1.0
2024-09-08 00:00:00+00:00,6,1,6.0,2.0
2024-09-09 00:00:00+00:00,7,2,4.0,2.0
2024-09-10 00:00:00+00:00,9,2,7.0,2.0
2024-09-11 00:00:00+00:00,8,3,6.0,2.0
2024-09-12 00:00:00+00:00,6,1,36.0,2.0
2024-09-13 00:00:00+00:00,7,1,2.0,1.0
2024-09-14 00:00:00+00:00,6,1,,
2024-09-15 00:00:00+00:00,6,1,,
2024-09-16 00:00:00+00:00,10,3,31.0,2.0
2024-09-17 00:00:00+00:00,6,1,33.0,2.0
2024-09-18 00:00:00+00:00,6,1,11.0,1.0
