time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-14 00:00:00+00:00,12,4,0,0
2026-08-15 00:00:00+00:00,6,1,0,0
2026-08-16 00:00:00+00:00,16,3,1,1
2026-08-17 00:00:00+00:00,29,10,1,1
2026-08-18 00:00:00+00:00,16,5,1,1
2026-08-19 00:00:00+00:00,8,3,1,1
2026-08-20 00:00:00+00:00,8,2,0,0
2026-08-21 00:00:00+00:00,11,2,0,0
2026-08-22 00:00:00+00:00,8,3,2,2
2026-08-23 00:00:00+00:00,21,7,5,2
2026-08-24 00:00:00+00:00,14,5,10,2
2026-08-25 00:00:00+00:00,8,3,5,4
2026-08-26 00:00:00+00:00,7,2,2,2
2026-08-27 00:00:00+00:00,9,4,1,1
