time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-09 00:00:00+00:00,1,1,0,0
2026-07-10 00:00:00+00:00,2,2,0,0
2026-07-11 00:00:00+00:00,2,2,0,0
2026-07-12 00:00:00+00:00,0,0,0,0
2026-07-13 00:00:00+00:00,1,1,0,0
2026-07-14 00:00:00+00:00,3,3,0,0
2026-07-15 00:00:00+00:00,1132,133,6,4
2026-07-16 00:00:00+00:00,323,61,1,1
2026-07-17 00:00:00+00:00,68,18,1,1
2026-07-18 00:00:00+00:00,34,9,14,4
2026-07-19 00:00:00+00:00,7,2,0,0
2026-07-20 00:00:00+00:00,41,13,0,0
2026-07-21 00:00:00+00:00,55,8,0,0
2026-07-22 00:00:00+00:00,46,4,7,4
