time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-04 00:00:00+00:00,8,2,12.0,3.0
2024-07-05 00:00:00+00:00,7,1,17.0,3.0
2024-07-06 00:00:00+00:00,7,2,,
2024-07-07 00:00:00+00:00,6,1,1.0,1.0
2024-07-08 00:00:00+00:00,14,2,22.0,4.0
2024-07-09 00:00:00+00:00,6,1,22.0,3.0
2024-07-10 00:00:00+00:00,76,7,206.0,11.0
2024-07-11 00:00:00+00:00,6,1,111.0,6.0
2024-07-12 00:00:00+00:00,14,2,36.0,6.0
2024-07-13 00:00:00+00:00,9,2,17.0,1.0
2024-07-14 00:00:00+00:00,9,3,7.0,1.0
2024-07-15 00:00:00+00:00,28,4,35.0,4.0
2024-07-16 00:00:00+00:00,6,1,21.0,5.0
2024-07-17 00:00:00+00:00,7,2,18.0,2.0
