url_path,views_total,views_unique
/nanlabs/devops-reference/tree/main/examples/kubernetes-ingress-example,30,1
/nanlabs/devops-reference,24,13
/nanlabs/devops-reference/tree/main/examples,23,6
/nanlabs/devops-reference/tree/main/examples/embracing-the-power-of-localstack-for-aws-emulation,20,4
/nanlabs/devops-reference/tree/main/examples/serverless/serverless-rds-postgres,14,4
/nanlabs/devops-reference/tree/main/examples/_apps/serverless-glue,12,3
/nanlabs/devops-reference/tree/main/examples/serverless/serverless-appsync-nodejs,10,3
/nanlabs/devops-reference/blob/main/examples/embracing-the-power-of-localstack-for-aws-emulation/README.md,10,1
/nanlabs/devops-reference/blob/1a61a3d5f41b8b3f804188123bb15c83a9c19abf/examples/serverless-s3-local/serverless.yml,8,1
/nanlabs/devops-reference/tree/main/examples/compose-mongodb,8,1
