url_path,views_total,views_unique
/nanlabs/devops-reference/tree/main/examples,21,7
/nanlabs/devops-reference/tree/main/examples/serverless/serverless-rds-postgres,20,6
/nanlabs/devops-reference/blob/16fcdd582737c39e326348eff0f920c6c235fa86/examples/serverless-rds-postgres-vpc-plugin/serverless.yml,16,1
/nanlabs/devops-reference,15,9
/nanlabs/devops-reference/tree/main/examples/serverless/serverless-appsync-nodejs,13,4
/nanlabs/devops-reference/tree/main/examples/serverless/serverless-middy-custom-middleware,10,4
/nanlabs/devops-reference/tree/16fcdd582737c39e326348eff0f920c6c235fa86/examples/serverless-localstack-with-s3-and-dynamodb,10,2
/nanlabs/devops-reference/blob/16fcdd582737c39e326348eff0f920c6c235fa86/examples/serverless-localstack-with-s3-and-dynamodb/serverless.yml,10,1
/nanlabs/devops-reference/blob/16fcdd582737c39e326348eff0f920c6c235fa86/examples/serverless-rds-postgres-vpc-plugin/resource/RDSPostgres.yml,10,1
/nanlabs/devops-reference/blob/16fcdd582737c39e326348eff0f920c6c235fa86/examples/serverless-rds-postgres-vpc-plugin/resource/RDSPostgresSecrets.yml,9,1
