time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-17 00:00:00+00:00,6,1,7,2
2023-12-18 00:00:00+00:00,16,4,64,11
2023-12-19 00:00:00+00:00,16,4,18,10
2023-12-20 00:00:00+00:00,7,2,82,12
2023-12-21 00:00:00+00:00,7,2,139,12
2023-12-22 00:00:00+00:00,10,3,63,9
2023-12-23 00:00:00+00:00,7,2,4,2
2023-12-24 00:00:00+00:00,6,1,11,5
2023-12-25 00:00:00+00:00,8,3,34,3
2023-12-26 00:00:00+00:00,41,9,56,7
2023-12-27 00:00:00+00:00,14,5,7,5
2023-12-28 00:00:00+00:00,16,5,128,11
2023-12-29 00:00:00+00:00,10,4,16,5
2023-12-30 00:00:00+00:00,10,4,20,3
