time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-21 00:00:00+00:00,6,1,2.0,1.0
2024-09-22 00:00:00+00:00,7,2,,
2024-09-23 00:00:00+00:00,9,2,7.0,1.0
2024-09-24 00:00:00+00:00,6,1,60.0,5.0
2024-09-25 00:00:00+00:00,6,1,21.0,3.0
2024-09-26 00:00:00+00:00,6,1,25.0,1.0
2024-09-27 00:00:00+00:00,8,2,12.0,3.0
2024-09-28 00:00:00+00:00,6,1,,
2024-09-29 00:00:00+00:00,6,1,,
2024-09-30 00:00:00+00:00,6,1,25.0,3.0
2024-10-01 00:00:00+00:00,6,1,7.0,2.0
2024-10-02 00:00:00+00:00,6,1,19.0,4.0
2024-10-03 00:00:00+00:00,6,1,8.0,1.0
2024-10-04 00:00:00+00:00,6,1,16.0,1.0
