time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-13 00:00:00+00:00,6,1,47.0,4.0
2024-03-14 00:00:00+00:00,6,1,,
2024-03-15 00:00:00+00:00,11,4,,
2024-03-16 00:00:00+00:00,8,3,5.0,2.0
2024-03-17 00:00:00+00:00,6,1,68.0,49.0
2024-03-18 00:00:00+00:00,7,2,52.0,4.0
2024-03-19 00:00:00+00:00,6,1,17.0,7.0
2024-03-20 00:00:00+00:00,6,1,10.0,3.0
2024-03-21 00:00:00+00:00,6,1,96.0,4.0
2024-03-22 00:00:00+00:00,7,1,1.0,1.0
2024-03-23 00:00:00+00:00,7,2,52.0,6.0
2024-03-24 00:00:00+00:00,6,1,38.0,2.0
2024-03-25 00:00:00+00:00,7,2,25.0,5.0
2024-03-26 00:00:00+00:00,53,3,152.0,4.0
