time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-24 00:00:00+00:00,7,1,,
2023-11-25 00:00:00+00:00,8,3,3.0,1.0
2023-11-26 00:00:00+00:00,6,1,91.0,4.0
2023-11-27 00:00:00+00:00,7,2,60.0,3.0
2023-11-28 00:00:00+00:00,6,1,6.0,1.0
2023-11-29 00:00:00+00:00,6,1,72.0,6.0
2023-11-30 00:00:00+00:00,6,1,65.0,4.0
2023-12-01 00:00:00+00:00,7,1,68.0,5.0
2023-12-02 00:00:00+00:00,6,1,83.0,1.0
2023-12-03 00:00:00+00:00,13,2,61.0,4.0
2023-12-04 00:00:00+00:00,229,17,176.0,9.0
2023-12-05 00:00:00+00:00,9,2,99.0,7.0
2023-12-06 00:00:00+00:00,12,1,38.0,8.0
2023-12-07 00:00:00+00:00,9,2,32.0,3.0
