time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,6,1,,
2024-11-25 00:00:00+00:00,6,1,,
2024-11-26 00:00:00+00:00,6,1,20.0,1.0
2024-11-27 00:00:00+00:00,6,1,1.0,1.0
2024-11-28 00:00:00+00:00,6,1,,
2024-11-29 00:00:00+00:00,8,2,,
2024-11-30 00:00:00+00:00,6,1,,
2024-12-01 00:00:00+00:00,6,1,1.0,1.0
2024-12-02 00:00:00+00:00,6,1,1.0,1.0
2024-12-03 00:00:00+00:00,6,1,4.0,2.0
2024-12-04 00:00:00+00:00,6,1,,
2024-12-05 00:00:00+00:00,6,1,18.0,4.0
2024-12-06 00:00:00+00:00,7,1,,
2024-12-07 00:00:00+00:00,6,1,1.0,1.0
