time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-02 00:00:00+00:00,6,1,37.0,8.0
2024-05-03 00:00:00+00:00,7,1,10.0,4.0
2024-05-04 00:00:00+00:00,6,1,,
2024-05-05 00:00:00+00:00,6,1,27.0,4.0
2024-05-06 00:00:00+00:00,8,3,61.0,4.0
2024-05-07 00:00:00+00:00,7,2,23.0,3.0
2024-05-08 00:00:00+00:00,8,3,27.0,2.0
2024-05-09 00:00:00+00:00,6,1,41.0,10.0
2024-05-10 00:00:00+00:00,9,3,34.0,10.0
2024-05-11 00:00:00+00:00,6,1,7.0,2.0
2024-05-12 00:00:00+00:00,6,1,8.0,2.0
2024-05-13 00:00:00+00:00,9,4,146.0,8.0
2024-05-14 00:00:00+00:00,6,1,7.0,3.0
2024-05-15 00:00:00+00:00,6,1,13.0,4.0
