time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-21 00:00:00+00:00,7,2,139.0,12.0
2023-12-22 00:00:00+00:00,10,3,63.0,9.0
2023-12-23 00:00:00+00:00,7,2,4.0,2.0
2023-12-24 00:00:00+00:00,6,1,11.0,5.0
2023-12-25 00:00:00+00:00,8,3,34.0,3.0
2023-12-26 00:00:00+00:00,41,9,56.0,7.0
2023-12-27 00:00:00+00:00,14,5,7.0,5.0
2023-12-28 00:00:00+00:00,16,5,128.0,11.0
2023-12-29 00:00:00+00:00,10,4,16.0,5.0
2023-12-30 00:00:00+00:00,12,5,20.0,3.0
2023-12-31 00:00:00+00:00,7,2,,
2024-01-01 00:00:00+00:00,9,4,,
2024-01-02 00:00:00+00:00,6,1,17.0,6.0
2024-01-03 00:00:00+00:00,6,1,56.0,6.0
