time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-04 00:00:00+00:00,23,6,1,1
2026-09-05 00:00:00+00:00,10,2,2,2
2026-09-06 00:00:00+00:00,30,20,4,2
2026-09-07 00:00:00+00:00,23,17,1,1
2026-09-08 00:00:00+00:00,15,9,0,0
2026-09-09 00:00:00+00:00,18,6,1,1
2026-09-10 00:00:00+00:00,63,19,6,4
2026-09-11 00:00:00+00:00,14,6,2,2
2026-09-12 00:00:00+00:00,9,4,1,1
2026-09-13 00:00:00+00:00,19,9,18,5
2026-09-14 00:00:00+00:00,24,11,3,3
2026-09-15 00:00:00+00:00,15,8,0,0
2026-09-16 00:00:00+00:00,495,93,8,7
2026-09-17 00:00:00+00:00,35,18,6,4
