time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-11 00:00:00+00:00,6,1,,
2024-02-12 00:00:00+00:00,12,4,12.0,4.0
2024-02-13 00:00:00+00:00,6,1,,
2024-02-14 00:00:00+00:00,6,1,38.0,3.0
2024-02-15 00:00:00+00:00,16,3,48.0,4.0
2024-02-16 00:00:00+00:00,8,2,94.0,9.0
2024-02-17 00:00:00+00:00,10,4,6.0,3.0
2024-02-18 00:00:00+00:00,6,1,45.0,4.0
2024-02-19 00:00:00+00:00,8,3,102.0,7.0
2024-02-20 00:00:00+00:00,17,2,34.0,5.0
2024-02-21 00:00:00+00:00,71,2,15.0,5.0
2024-02-22 00:00:00+00:00,19,2,15.0,4.0
2024-02-23 00:00:00+00:00,7,1,8.0,4.0
2024-02-24 00:00:00+00:00,6,1,,
