time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-26 00:00:00+00:00,6,1,107.0,13.0
2023-10-27 00:00:00+00:00,23,3,39.0,9.0
2023-10-28 00:00:00+00:00,8,3,10.0,4.0
2023-10-29 00:00:00+00:00,46,5,38.0,5.0
2023-10-30 00:00:00+00:00,18,5,63.0,4.0
2023-10-31 00:00:00+00:00,31,2,139.0,13.0
2023-11-01 00:00:00+00:00,19,4,23.0,3.0
2023-11-02 00:00:00+00:00,9,3,14.0,5.0
2023-11-03 00:00:00+00:00,10,3,8.0,2.0
2023-11-04 00:00:00+00:00,6,1,,
2023-11-05 00:00:00+00:00,26,7,13.0,1.0
2023-11-06 00:00:00+00:00,10,4,11.0,4.0
2023-11-07 00:00:00+00:00,6,1,18.0,6.0
2023-11-08 00:00:00+00:00,6,1,34.0,4.0
