time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-26 00:00:00+00:00,9,3,45.0,5.0
2024-04-27 00:00:00+00:00,8,3,,
2024-04-28 00:00:00+00:00,6,1,,
2024-04-29 00:00:00+00:00,9,4,67.0,7.0
2024-04-30 00:00:00+00:00,7,2,17.0,3.0
2024-05-01 00:00:00+00:00,6,1,21.0,4.0
2024-05-02 00:00:00+00:00,6,1,37.0,8.0
2024-05-03 00:00:00+00:00,7,1,10.0,4.0
2024-05-04 00:00:00+00:00,6,1,,
2024-05-05 00:00:00+00:00,6,1,27.0,4.0
2024-05-06 00:00:00+00:00,8,3,61.0,4.0
2024-05-07 00:00:00+00:00,7,2,23.0,3.0
2024-05-08 00:00:00+00:00,8,3,27.0,2.0
2024-05-09 00:00:00+00:00,6,1,41.0,10.0
