time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,4,1,1.0,1.0
2024-03-13 00:00:00+00:00,4,1,,
2024-03-14 00:00:00+00:00,4,1,,
2024-03-15 00:00:00+00:00,5,2,14.0,1.0
2024-03-16 00:00:00+00:00,10,3,,
2024-03-17 00:00:00+00:00,5,1,,
2024-03-18 00:00:00+00:00,5,2,1.0,1.0
2024-03-19 00:00:00+00:00,4,1,1.0,1.0
2024-03-20 00:00:00+00:00,9,2,2.0,1.0
2024-03-21 00:00:00+00:00,6,3,1.0,1.0
2024-03-22 00:00:00+00:00,4,1,,
2024-03-23 00:00:00+00:00,4,1,,
2024-03-24 00:00:00+00:00,5,1,,
2024-03-25 00:00:00+00:00,5,2,38.0,2.0
