time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-25 00:00:00+00:00,4,1,38.0,1.0
2025-06-26 00:00:00+00:00,5,2,2.0,1.0
2025-06-27 00:00:00+00:00,4,1,,
2025-06-28 00:00:00+00:00,4,1,,
2025-06-29 00:00:00+00:00,6,1,,
2025-06-30 00:00:00+00:00,9,6,,
2025-07-01 00:00:00+00:00,5,2,,
2025-07-02 00:00:00+00:00,4,1,,
2025-07-03 00:00:00+00:00,6,3,,
2025-07-04 00:00:00+00:00,5,2,1.0,1.0
2025-07-05 00:00:00+00:00,6,3,,
2025-07-06 00:00:00+00:00,6,1,,
2025-07-07 00:00:00+00:00,6,3,,
2025-07-08 00:00:00+00:00,4,1,1.0,1.0
