url_path,views_total,views_unique
/nanlabs/backend-reference,7,4
/nanlabs/backend-reference/tree/main/examples,7,2
/nanlabs/backend-reference/tree/main/examples/fastapi-mongo-with-docker-compose,4,2
/nanlabs/backend-reference/tree/main/examples/golang-todo-rest-crud,4,1
/nanlabs/backend-reference/tree/main/examples/golang-todo-rest-crud/test/integration,3,1
/nanlabs/backend-reference/blob/main/examples/fastapi-base/src/main.py,2,1
/nanlabs/backend-reference/blob/main/examples/golang-todo-rest-crud/test/integration/integration_test.go,2,1
/nanlabs/backend-reference/tree/main/examples/fastapi-crud,2,1
/nanlabs/backend-reference/tree/main/examples/fastapi-postgres-with-serverless,2,1
/nanlabs/backend-reference/issues/54,1,1
