time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,97,25,0,0
2026-09-11 00:00:00+00:00,12,9,5,3
2026-09-12 00:00:00+00:00,7,4,0,0
2026-09-13 00:00:00+00:00,14,5,0,0
2026-09-14 00:00:00+00:00,8,5,1,1
2026-09-15 00:00:00+00:00,6,2,0,0
2026-09-16 00:00:00+00:00,211,61,1,1
2026-09-17 00:00:00+00:00,21,12,1,1
2026-09-18 00:00:00+00:00,34,15,3,2
2026-09-19 00:00:00+00:00,10,7,0,0
2026-09-20 00:00:00+00:00,9,4,4,1
2026-09-21 00:00:00+00:00,9,6,1,1
2026-09-22 00:00:00+00:00,6,3,1,1
2026-09-23 00:00:00+00:00,6,3,0,0
