time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-05 00:00:00+00:00,33,3,8.0,1.0
2024-02-06 00:00:00+00:00,4,1,1.0,1.0
2024-02-07 00:00:00+00:00,4,1,,
2024-02-08 00:00:00+00:00,4,1,,
2024-02-09 00:00:00+00:00,5,2,2.0,1.0
2024-02-10 00:00:00+00:00,5,2,,
2024-02-11 00:00:00+00:00,5,1,,
2024-02-12 00:00:00+00:00,7,4,,
2024-02-13 00:00:00+00:00,4,1,,
2024-02-14 00:00:00+00:00,4,1,12.0,1.0
2024-02-15 00:00:00+00:00,5,2,3.0,1.0
2024-02-16 00:00:00+00:00,4,1,,
2024-02-17 00:00:00+00:00,10,2,,
2024-02-18 00:00:00+00:00,4,1,6.0,1.0
