time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-09 00:00:00+00:00,7,3,1.0,1.0
2025-03-10 00:00:00+00:00,5,2,10.0,1.0
2025-03-11 00:00:00+00:00,5,2,12.0,3.0
2025-03-12 00:00:00+00:00,4,1,,
2025-03-13 00:00:00+00:00,4,1,,
2025-03-14 00:00:00+00:00,5,2,13.0,2.0
2025-03-15 00:00:00+00:00,4,1,1.0,1.0
2025-03-16 00:00:00+00:00,5,1,,
2025-03-17 00:00:00+00:00,5,2,8.0,2.0
2025-03-18 00:00:00+00:00,32,5,33.0,4.0
2025-03-19 00:00:00+00:00,167,5,47.0,3.0
2025-03-20 00:00:00+00:00,30,4,54.0,2.0
2025-03-21 00:00:00+00:00,22,6,12.0,2.0
2025-03-22 00:00:00+00:00,9,5,,
