time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-28 00:00:00+00:00,6,3,0,0
2026-08-29 00:00:00+00:00,8,5,0,0
2026-08-30 00:00:00+00:00,4,1,1,1
2026-08-31 00:00:00+00:00,5,2,0,0
2026-09-01 00:00:00+00:00,6,1,4,1
2026-09-02 00:00:00+00:00,4,1,0,0
2026-09-03 00:00:00+00:00,28,7,1,1
2026-09-04 00:00:00+00:00,19,5,0,0
2026-09-05 00:00:00+00:00,28,10,0,0
2026-09-06 00:00:00+00:00,16,13,0,0
2026-09-07 00:00:00+00:00,14,8,0,0
2026-09-08 00:00:00+00:00,6,3,0,0
2026-09-09 00:00:00+00:00,8,4,1,1
2026-09-10 00:00:00+00:00,97,25,0,0
