time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-23 00:00:00+00:00,4,1,,
2023-12-24 00:00:00+00:00,6,2,,
2023-12-25 00:00:00+00:00,6,3,,
2023-12-26 00:00:00+00:00,30,8,20.0,3.0
2023-12-27 00:00:00+00:00,7,4,5.0,4.0
2023-12-28 00:00:00+00:00,6,3,,
2023-12-29 00:00:00+00:00,6,3,5.0,2.0
2023-12-30 00:00:00+00:00,7,3,,
2023-12-31 00:00:00+00:00,6,2,,
2024-01-01 00:00:00+00:00,10,5,,
2024-01-02 00:00:00+00:00,4,1,,
2024-01-03 00:00:00+00:00,4,1,,
2024-01-04 00:00:00+00:00,4,1,32.0,3.0
2024-01-05 00:00:00+00:00,4,1,,
