time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-12 00:00:00+00:00,4,1,,
2024-06-13 00:00:00+00:00,5,2,,
2024-06-14 00:00:00+00:00,5,2,,
2024-06-15 00:00:00+00:00,5,2,1.0,1.0
2024-06-16 00:00:00+00:00,5,1,,
2024-06-17 00:00:00+00:00,7,3,,
2024-06-18 00:00:00+00:00,10,2,,
2024-06-19 00:00:00+00:00,4,1,,
2024-06-20 00:00:00+00:00,5,2,,
2024-06-21 00:00:00+00:00,7,3,2.0,1.0
2024-06-22 00:00:00+00:00,4,1,5.0,1.0
2024-06-23 00:00:00+00:00,5,1,,
2024-06-24 00:00:00+00:00,5,2,,
2024-06-25 00:00:00+00:00,4,1,3.0,1.0
