time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-10 00:00:00+00:00,4,1,15.0,2.0
2024-04-11 00:00:00+00:00,4,1,14.0,4.0
2024-04-12 00:00:00+00:00,19,2,,
2024-04-13 00:00:00+00:00,4,1,,
2024-04-14 00:00:00+00:00,5,1,,
2024-04-15 00:00:00+00:00,5,2,,
2024-04-16 00:00:00+00:00,4,1,,
2024-04-17 00:00:00+00:00,4,1,,
2024-04-18 00:00:00+00:00,4,1,,
2024-04-19 00:00:00+00:00,20,5,,
2024-04-20 00:00:00+00:00,70,18,33.0,1.0
2024-04-21 00:00:00+00:00,9,3,2.0,1.0
2024-04-22 00:00:00+00:00,7,3,6.0,3.0
2024-04-23 00:00:00+00:00,8,2,313.0,1.0
