time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-27 00:00:00+00:00,62,18,2,1
2026-07-28 00:00:00+00:00,10,2,0,0
2026-07-29 00:00:00+00:00,22,7,0,0
2026-07-30 00:00:00+00:00,5,2,14,1
2026-07-31 00:00:00+00:00,4,1,0,0
2026-08-01 00:00:00+00:00,29,10,0,0
2026-08-02 00:00:00+00:00,8,2,0,0
2026-08-03 00:00:00+00:00,9,6,4,4
2026-08-04 00:00:00+00:00,49,9,5,4
2026-08-05 00:00:00+00:00,9,5,1,1
2026-08-06 00:00:00+00:00,7,4,0,0
2026-08-07 00:00:00+00:00,9,5,0,0
2026-08-08 00:00:00+00:00,5,2,2,1
2026-08-09 00:00:00+00:00,7,2,1,1
