time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-30 00:00:00+00:00,5,2,,
2024-05-31 00:00:00+00:00,4,1,,
2024-06-01 00:00:00+00:00,5,1,,
2024-06-02 00:00:00+00:00,4,1,,
2024-06-03 00:00:00+00:00,6,3,,
2024-06-04 00:00:00+00:00,5,2,,
2024-06-05 00:00:00+00:00,4,1,,
2024-06-06 00:00:00+00:00,4,1,,
2024-06-07 00:00:00+00:00,4,1,165.0,1.0
2024-06-08 00:00:00+00:00,7,2,,
2024-06-09 00:00:00+00:00,4,1,,
2024-06-10 00:00:00+00:00,6,3,,
2024-06-11 00:00:00+00:00,6,1,2.0,1.0
2024-06-12 00:00:00+00:00,4,1,14.0,1.0
