time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,4,1,,
2024-08-13 00:00:00+00:00,4,1,30.0,3.0
2024-08-14 00:00:00+00:00,6,3,,
2024-08-15 00:00:00+00:00,4,1,,
2024-08-16 00:00:00+00:00,4,1,24.0,1.0
2024-08-17 00:00:00+00:00,8,4,,
2024-08-18 00:00:00+00:00,6,3,,
2024-08-19 00:00:00+00:00,4,1,23.0,1.0
2024-08-20 00:00:00+00:00,5,2,15.0,1.0
2024-08-21 00:00:00+00:00,4,1,,
2024-08-22 00:00:00+00:00,4,1,1.0,1.0
2024-08-23 00:00:00+00:00,5,2,1.0,1.0
2024-08-24 00:00:00+00:00,5,1,1.0,1.0
2024-08-25 00:00:00+00:00,4,1,,
