time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-10 00:00:00+00:00,5,2,1.0,1.0
2023-12-11 00:00:00+00:00,5,2,,
2023-12-12 00:00:00+00:00,4,1,101.0,2.0
2023-12-13 00:00:00+00:00,4,1,27.0,7.0
2023-12-14 00:00:00+00:00,5,2,2.0,1.0
2023-12-15 00:00:00+00:00,25,6,56.0,2.0
2023-12-16 00:00:00+00:00,12,6,,
2023-12-17 00:00:00+00:00,4,1,,
2023-12-18 00:00:00+00:00,6,3,5.0,2.0
2023-12-19 00:00:00+00:00,5,2,3.0,1.0
2023-12-20 00:00:00+00:00,5,2,3.0,1.0
2023-12-21 00:00:00+00:00,7,3,19.0,4.0
2023-12-22 00:00:00+00:00,4,1,,
2023-12-23 00:00:00+00:00,5,1,5.0,1.0
