time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-09 00:00:00+00:00,4,1,,
2024-05-10 00:00:00+00:00,17,4,11.0,3.0
2024-05-11 00:00:00+00:00,5,1,,
2024-05-12 00:00:00+00:00,33,8,9.0,1.0
2024-05-13 00:00:00+00:00,10,6,3.0,1.0
2024-05-14 00:00:00+00:00,4,1,,
2024-05-15 00:00:00+00:00,4,1,,
2024-05-16 00:00:00+00:00,4,1,,
2024-05-17 00:00:00+00:00,4,1,13.0,1.0
2024-05-18 00:00:00+00:00,6,2,,
2024-05-19 00:00:00+00:00,4,1,,
2024-05-20 00:00:00+00:00,5,2,,
2024-05-21 00:00:00+00:00,6,3,,
2024-05-22 00:00:00+00:00,4,1,6.0,1.0
