time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-01 00:00:00+00:00,25,6,8,3
2026-09-02 00:00:00+00:00,118,10,1,1
2026-09-03 00:00:00+00:00,261,21,2,1
2026-09-04 00:00:00+00:00,90,18,1,1
2026-09-05 00:00:00+00:00,54,16,1,1
2026-09-06 00:00:00+00:00,114,22,2,2
2026-09-07 00:00:00+00:00,78,25,2,1
2026-09-08 00:00:00+00:00,35,14,1,1
2026-09-09 00:00:00+00:00,160,12,2,2
2026-09-10 00:00:00+00:00,270,33,1,1
2026-09-11 00:00:00+00:00,457,54,5,3
2026-09-12 00:00:00+00:00,131,52,0,0
2026-09-13 00:00:00+00:00,34,13,1,1
2026-09-14 00:00:00+00:00,16,9,0,0
