time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-22 00:00:00+00:00,38,9,51.0,3.0
2024-01-23 00:00:00+00:00,7,3,8.0,3.0
2024-01-24 00:00:00+00:00,5,2,,
2024-01-25 00:00:00+00:00,4,1,1.0,1.0
2024-01-26 00:00:00+00:00,5,2,1.0,1.0
2024-01-27 00:00:00+00:00,7,3,,
2024-01-28 00:00:00+00:00,5,2,2.0,1.0
2024-01-29 00:00:00+00:00,6,3,,
2024-01-30 00:00:00+00:00,4,1,50.0,3.0
2024-01-31 00:00:00+00:00,4,1,8.0,2.0
2024-02-01 00:00:00+00:00,4,1,13.0,3.0
2024-02-02 00:00:00+00:00,6,3,33.0,3.0
2024-02-03 00:00:00+00:00,7,3,,
2024-02-04 00:00:00+00:00,4,1,16.0,1.0
