time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-26 00:00:00+00:00,5,2,1.0,1.0
2024-01-27 00:00:00+00:00,7,3,,
2024-01-28 00:00:00+00:00,5,2,2.0,1.0
2024-01-29 00:00:00+00:00,6,3,,
2024-01-30 00:00:00+00:00,4,1,50.0,3.0
2024-01-31 00:00:00+00:00,4,1,8.0,2.0
2024-02-01 00:00:00+00:00,4,1,13.0,3.0
2024-02-02 00:00:00+00:00,6,3,33.0,3.0
2024-02-03 00:00:00+00:00,7,3,,
2024-02-04 00:00:00+00:00,4,1,16.0,1.0
2024-02-05 00:00:00+00:00,6,3,11.0,2.0
2024-02-06 00:00:00+00:00,4,1,6.0,2.0
2024-02-07 00:00:00+00:00,4,1,5.0,2.0
2024-02-08 00:00:00+00:00,4,1,3.0,1.0
