url_path,views_total,views_unique
/Create-Python-App/create-python-app,4,4
/Create-Python-App/create-python-app/blob/main/.pre-commit-config.yaml,3,1
/Create-Python-App/create-python-app/blob/main/pyproject.toml,3,1
/Create-Python-App/create-python-app/blob/main/Makefile,1,1
/Create-Python-App/create-python-app/blob/main/README.md,1,1
/Create-Python-App/create-python-app/blob/main/SECURITY.md,1,1
/Create-Python-App/create-python-app/issues,1,1
/Create-Python-App/create-python-app/issues/185,1,1
/Create-Python-App/create-python-app/pull/186,1,1
/Create-Python-App/create-python-app/pull/287,1,1
