time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-28 00:00:00+00:00,60,24,1.0,1.0
2025-10-29 00:00:00+00:00,71,27,1.0,1.0
2025-10-30 00:00:00+00:00,34,18,1.0,1.0
2025-10-31 00:00:00+00:00,55,22,2.0,2.0
2025-11-01 00:00:00+00:00,67,29,,
2025-11-02 00:00:00+00:00,54,22,,
2025-11-03 00:00:00+00:00,121,27,,
2025-11-04 00:00:00+00:00,85,29,,
2025-11-05 00:00:00+00:00,43,13,1.0,1.0
2025-11-06 00:00:00+00:00,78,24,,
2025-11-07 00:00:00+00:00,93,34,,
2025-11-08 00:00:00+00:00,86,27,,
2025-11-09 00:00:00+00:00,84,26,2.0,2.0
2025-11-10 00:00:00+00:00,48,7,,
