time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-13 00:00:00+00:00,24,14,,
2024-04-14 00:00:00+00:00,7,2,1.0,1.0
2024-04-15 00:00:00+00:00,51,26,2.0,2.0
2024-04-16 00:00:00+00:00,35,17,27.0,4.0
2024-04-17 00:00:00+00:00,26,12,1.0,1.0
2024-04-18 00:00:00+00:00,51,16,,
2024-04-19 00:00:00+00:00,35,15,2.0,1.0
2024-04-20 00:00:00+00:00,35,15,1.0,1.0
2024-04-21 00:00:00+00:00,37,15,5.0,1.0
2024-04-22 00:00:00+00:00,35,15,,
2024-04-23 00:00:00+00:00,33,15,2.0,1.0
2024-04-24 00:00:00+00:00,33,15,,
2024-04-25 00:00:00+00:00,17,11,,
2024-04-26 00:00:00+00:00,9,1,,
