time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-14 00:00:00+00:00,28,13,2.0,2.0
2025-03-15 00:00:00+00:00,38,15,,
2025-03-16 00:00:00+00:00,33,15,,
2025-03-17 00:00:00+00:00,35,16,,
2025-03-18 00:00:00+00:00,24,14,2.0,1.0
2025-03-19 00:00:00+00:00,27,15,3.0,1.0
2025-03-20 00:00:00+00:00,45,15,,
2025-03-21 00:00:00+00:00,39,16,,
2025-03-22 00:00:00+00:00,42,15,,
2025-03-23 00:00:00+00:00,37,17,,
2025-03-24 00:00:00+00:00,35,15,3.0,1.0
2025-03-25 00:00:00+00:00,40,15,1.0,1.0
2025-03-26 00:00:00+00:00,26,14,,
2025-03-27 00:00:00+00:00,6,1,,
