time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-21 00:00:00+00:00,19,11,1.0,1.0
2025-01-22 00:00:00+00:00,18,9,,
2025-01-23 00:00:00+00:00,22,8,,
2025-01-24 00:00:00+00:00,19,9,,
2025-01-25 00:00:00+00:00,22,4,,
2025-01-26 00:00:00+00:00,16,6,,
2025-01-27 00:00:00+00:00,18,9,,
2025-01-28 00:00:00+00:00,14,6,,
2025-01-29 00:00:00+00:00,16,5,,
2025-01-30 00:00:00+00:00,49,20,4.0,3.0
2025-01-31 00:00:00+00:00,38,17,1.0,1.0
2025-02-01 00:00:00+00:00,41,18,,
2025-02-02 00:00:00+00:00,37,16,,
2025-02-03 00:00:00+00:00,8,2,,
