url_path,views_total,views_unique
/nanlabs/awesome-nan,15,5
/nanlabs/awesome-nan/actions/workflows/generate-readme.yml,8,1
/nanlabs/awesome-nan/actions,5,1
/nanlabs/awesome-nan/actions/workflows/repos-stats.yml,4,1
/nanlabs/awesome-nan/blob/github-repo-stats/nanlabs/terraform-aws-starter/latest-report/report.pdf,4,1
/nanlabs/awesome-nan/actions/runs/7160883613,3,2
/nanlabs/awesome-nan/tree/github-repo-stats/nanlabs/devops-reference,3,1
/nanlabs/awesome-nan/actions/runs/7202186574,2,1
/nanlabs/awesome-nan/blob/github-repo-stats/nanlabs/devops-reference/latest-report/report.pdf,2,1
/nanlabs/awesome-nan/blob/main/.github/workflows/repos-stats.yml,2,1
