time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-07 00:00:00+00:00,22,12,1.0,1.0
2024-05-08 00:00:00+00:00,33,14,1.0,1.0
2024-05-09 00:00:00+00:00,33,15,6.0,2.0
2024-05-10 00:00:00+00:00,33,17,1.0,1.0
2024-05-11 00:00:00+00:00,24,13,,
2024-05-12 00:00:00+00:00,42,14,,
2024-05-13 00:00:00+00:00,38,17,14.0,5.0
2024-05-14 00:00:00+00:00,28,13,6.0,1.0
2024-05-15 00:00:00+00:00,24,13,3.0,2.0
2024-05-16 00:00:00+00:00,21,12,,
2024-05-17 00:00:00+00:00,27,14,2.0,1.0
2024-05-18 00:00:00+00:00,25,14,,
2024-05-19 00:00:00+00:00,37,16,,
2024-05-20 00:00:00+00:00,19,4,2.0,2.0
