time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-27 00:00:00+00:00,46,18,,
2024-05-28 00:00:00+00:00,20,12,2.0,2.0
2024-05-29 00:00:00+00:00,25,13,,
2024-05-30 00:00:00+00:00,21,12,,
2024-05-31 00:00:00+00:00,30,14,,
2024-06-01 00:00:00+00:00,28,14,2.0,1.0
2024-06-02 00:00:00+00:00,34,15,,
2024-06-03 00:00:00+00:00,27,15,9.0,2.0
2024-06-04 00:00:00+00:00,23,13,,
2024-06-05 00:00:00+00:00,31,15,1.0,1.0
2024-06-06 00:00:00+00:00,28,14,1.0,1.0
2024-06-07 00:00:00+00:00,39,17,,
2024-06-08 00:00:00+00:00,31,14,,
2024-06-09 00:00:00+00:00,11,3,,
