time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-09 00:00:00+00:00,59,24,0,0
2026-07-10 00:00:00+00:00,99,34,0,0
2026-07-11 00:00:00+00:00,99,33,0,0
2026-07-12 00:00:00+00:00,68,25,0,0
2026-07-13 00:00:00+00:00,107,34,0,0
2026-07-14 00:00:00+00:00,158,49,0,0
2026-07-15 00:00:00+00:00,255,59,2,1
2026-07-16 00:00:00+00:00,105,23,1,1
2026-07-17 00:00:00+00:00,100,33,0,0
2026-07-18 00:00:00+00:00,150,46,0,0
2026-07-19 00:00:00+00:00,86,34,0,0
2026-07-20 00:00:00+00:00,95,40,0,0
2026-07-21 00:00:00+00:00,136,44,0,0
2026-07-22 00:00:00+00:00,131,56,0,0
