time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-08 00:00:00+00:00,37,30,0,0
2026-09-09 00:00:00+00:00,56,26,1,1
2026-09-10 00:00:00+00:00,162,57,7,2
2026-09-11 00:00:00+00:00,103,35,1,1
2026-09-12 00:00:00+00:00,132,61,0,0
2026-09-13 00:00:00+00:00,74,41,1,1
2026-09-14 00:00:00+00:00,43,23,0,0
2026-09-15 00:00:00+00:00,61,31,6,2
2026-09-16 00:00:00+00:00,136,50,2,1
2026-09-17 00:00:00+00:00,62,34,1,1
2026-09-18 00:00:00+00:00,130,60,0,0
2026-09-19 00:00:00+00:00,101,44,0,0
2026-09-20 00:00:00+00:00,105,45,1,1
2026-09-21 00:00:00+00:00,57,25,5,2
