time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-22 00:00:00+00:00,14,7,4.0,2.0
2024-08-23 00:00:00+00:00,17,6,,
2024-08-24 00:00:00+00:00,11,5,,
2024-08-25 00:00:00+00:00,13,6,,
2024-08-26 00:00:00+00:00,12,3,13.0,1.0
2024-08-27 00:00:00+00:00,13,6,6.0,2.0
2024-08-28 00:00:00+00:00,19,9,1.0,1.0
2024-08-29 00:00:00+00:00,10,4,1.0,1.0
2024-08-30 00:00:00+00:00,15,6,,
2024-08-31 00:00:00+00:00,14,5,13.0,1.0
2024-09-01 00:00:00+00:00,19,7,,
2024-09-02 00:00:00+00:00,20,9,2.0,2.0
2024-09-03 00:00:00+00:00,18,5,,
2024-09-04 00:00:00+00:00,6,1,2.0,2.0
