time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-13 00:00:00+00:00,26,20,3.0,2.0
2025-10-14 00:00:00+00:00,176,38,2.0,2.0
2025-10-15 00:00:00+00:00,64,23,3.0,2.0
2025-10-16 00:00:00+00:00,83,24,,
2025-10-17 00:00:00+00:00,91,23,1.0,1.0
2025-10-18 00:00:00+00:00,67,20,,
2025-10-19 00:00:00+00:00,65,20,,
2025-10-20 00:00:00+00:00,69,23,1.0,1.0
2025-10-21 00:00:00+00:00,125,32,1.0,1.0
2025-10-22 00:00:00+00:00,87,29,,
2025-10-23 00:00:00+00:00,54,18,2.0,2.0
2025-10-24 00:00:00+00:00,74,26,3.0,1.0
2025-10-25 00:00:00+00:00,58,33,,
2025-10-26 00:00:00+00:00,70,16,,
