time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-19 00:00:00+00:00,79,42,,
2025-09-20 00:00:00+00:00,53,42,,
2025-09-21 00:00:00+00:00,36,30,,
2025-09-22 00:00:00+00:00,44,29,,
2025-09-23 00:00:00+00:00,52,28,,
2025-09-24 00:00:00+00:00,17,3,2.0,1.0
2025-09-25 00:00:00+00:00,49,29,1.0,1.0
2025-09-26 00:00:00+00:00,24,13,,
2025-09-27 00:00:00+00:00,21,12,,
2025-09-28 00:00:00+00:00,18,13,,
2025-09-29 00:00:00+00:00,34,22,,
2025-09-30 00:00:00+00:00,42,27,2.0,1.0
2025-10-01 00:00:00+00:00,28,21,2.0,1.0
2025-10-02 00:00:00+00:00,12,1,,
