time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-27 00:00:00+00:00,27,14,4.0,4.0
2023-12-28 00:00:00+00:00,23,12,1.0,1.0
2023-12-29 00:00:00+00:00,22,13,4.0,1.0
2023-12-30 00:00:00+00:00,23,14,1.0,1.0
2023-12-31 00:00:00+00:00,22,13,,
2024-01-01 00:00:00+00:00,25,14,,
2024-01-02 00:00:00+00:00,23,12,4.0,1.0
2024-01-03 00:00:00+00:00,23,12,,
2024-01-04 00:00:00+00:00,24,13,,
2024-01-05 00:00:00+00:00,23,13,,
2024-01-06 00:00:00+00:00,22,12,,
2024-01-07 00:00:00+00:00,23,13,,
2024-01-08 00:00:00+00:00,25,13,1.0,1.0
2024-01-09 00:00:00+00:00,6,1,6.0,3.0
