time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-05 00:00:00+00:00,43,13,1.0,1.0
2025-11-06 00:00:00+00:00,78,24,,
2025-11-07 00:00:00+00:00,93,34,,
2025-11-08 00:00:00+00:00,86,27,,
2025-11-09 00:00:00+00:00,84,26,2.0,2.0
2025-11-10 00:00:00+00:00,81,35,,
2025-11-11 00:00:00+00:00,79,31,,
2025-11-12 00:00:00+00:00,54,25,1.0,1.0
2025-11-13 00:00:00+00:00,71,31,1.0,1.0
2025-11-14 00:00:00+00:00,76,27,,
2025-11-15 00:00:00+00:00,52,24,3.0,2.0
2025-11-16 00:00:00+00:00,30,25,,
2025-11-17 00:00:00+00:00,38,26,2.0,2.0
2025-11-18 00:00:00+00:00,18,13,3.0,2.0
