time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-12 00:00:00+00:00,7,1,,
2024-12-13 00:00:00+00:00,20,7,,
2024-12-14 00:00:00+00:00,23,7,,
2024-12-15 00:00:00+00:00,12,6,,
2024-12-16 00:00:00+00:00,25,8,,
2024-12-17 00:00:00+00:00,18,7,,
2024-12-18 00:00:00+00:00,15,5,2.0,2.0
2024-12-19 00:00:00+00:00,30,13,,
2024-12-20 00:00:00+00:00,15,7,1.0,1.0
2024-12-21 00:00:00+00:00,24,10,,
2024-12-22 00:00:00+00:00,16,9,,
2024-12-23 00:00:00+00:00,17,6,1.0,1.0
2024-12-24 00:00:00+00:00,23,10,,
2024-12-25 00:00:00+00:00,6,1,1.0,1.0
