time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-27 00:00:00+00:00,52,17,,
2025-04-28 00:00:00+00:00,34,15,,
2025-04-29 00:00:00+00:00,29,15,,
2025-04-30 00:00:00+00:00,37,16,,
2025-05-01 00:00:00+00:00,30,14,1.0,1.0
2025-05-02 00:00:00+00:00,30,15,,
2025-05-03 00:00:00+00:00,31,15,,
2025-05-04 00:00:00+00:00,42,18,,
2025-05-05 00:00:00+00:00,40,15,,
2025-05-06 00:00:00+00:00,33,15,1.0,1.0
2025-05-07 00:00:00+00:00,36,16,,
2025-05-08 00:00:00+00:00,35,16,4.0,4.0
2025-05-09 00:00:00+00:00,41,17,,
2025-05-10 00:00:00+00:00,6,1,,
